Entrez_Gene_Id,Hugo_Symbol
,ZNF542
55929,DMAP1
1746,DLX2
7310,ZRSR1
5813,PURA
222658,KCTD20
113263,GLCCI1
137362,GOT1L1
92140,MTDH
26301,GBGT1
64106,NPFFR1
3843,IPO5
10038,PARP2
51310,SLC22A17
22970,RPL41P2
,RP11-293B20.2
6359,CCL15
1455,CSNK1G2
126248,WDR88
51014,TMED7
,CTB-1048E9.7
57162,PELI1
729582,DIRC3
122945,NOXRED1
79412,KREMEN2
390732,CES1P2
6448,SGSH
25876,SPEF1
79087,ALG12
55256,ADI1
84154,RPF2
64834,ELOVL1
50999,TMED5
57654,UVSSA
167153,PAPD4
2030,SLC29A1
8928,FOXH1
11258,DCTN3
89853,MVB12B
4247,MGAT2
284821,RPL13AP7
6907,TBL1X
8544,PIR
10159,ATP6AP2
7030,TFE3
347516,DGAT2L6
100652857,TMCO5B
64129,TINAGL1
440689,HIST2H2BF
8607,RUVBL1
11076,TPPP
,SRCRB4D
81605,URM1
399818,METTL10
347902,AMIGO2
144581,RPL14P1
400,ARL1
5652,PRSS8
,DKFZP761J1410
91319,DERL3
10742,RAI2
644538,SMIM10
23557,SNAPIN
,RP11-350G8.3
,AC110769.1
79901,CYBRD1
,AC112715.2
9778,KIAA0232
128,ADH5
51313,FAM198B
23520,ANP32C
85409,NKD2
7942,TFEB
223082,ZNRF2
137075,CLDN23
389762,SPATA31D3
120534,ARL14EP
10963,STIP1
439916,LINC00615
8106,PABPN1
1381,CRABP1
101059953,NPIPA8
10229,COQ7
6459,SH3GL1P2
8396,PIP4K2B
9572,NR1D1
6169,RPL38
83855,KLF16
56961,SHD
,RP11-1137G4.3
4909,NTF4
100507290,ZNF865
6790,AURKA
79144,PPDPF
,AL158091.1
652904,CKS1BP6
84295,PHF6
84524,ZC3H8
643884,SOCS5P5
7572,ZNF24
3151,HMGN2
27293,SMPDL3B
27177,IL36B
339942,H1FX-AS1
3083,HGFAC
1729,DIAPH1
7726,TRIM26
23,ABCF1
646702,HLA-DPA2
84875,PARP10
138805,OR13F1
55335,NIPSNAP3B
81230,OR5AK1P
3606,IL18
9412,MED21
25840,METTL7A
29966,STRN3
3090,HIC1
23587,ELP5
23211,ZC3H4
410,ARSA
56271,BEX4
55217,TMLHE
54902,TTC19
64429,ZDHHC6
1785,DNM2
200232,FAM209A
1908,EDN3
1399,CRKL
8553,BHLHE40
,RP11-208P4.1
3098,HK1
,RP11-564D11.3
,RP11-56P9.11
57830,KRTAP5-8
29080,CCDC59
22919,MAPRE1
5303,PIN4
400950,C2ORF91
1195,CLK1
693136,MIR551B
9908,G3BP2
6932,TCF7
492311,IGIP
27232,GNMT
3315,HSPB1
100500938,CCDC179
81602,CDADC1
64207,IRF2BPL
9455,HOMER2
6123,RPL3L
,CTD-2547E10.3
51659,GINS2
,C19ORF59
55850,USE1
107126285,LINC00266-1
10920,COPS8
11056,DDX52
353238,PADI6
29765,TMOD4
388743,CAPN8
5342,PLGLB2
7006,TEC
54491,FAM105A
79136,LY6G6E
2979,GUCA1B
751071,CSKMT
4673,NAP1L1
26257,NKX2-8
727909,GOLGA8Q
7703,PCGF2
8535,CBX4
348262,MCRIP1
10270,AKAP8
,XXBAC-B444P24.10
10766,TOB2
55559,HAUS7
639,PRDM1
728532,DYNC1I2P1
64061,TSPYL2
23028,KDM1A
2694,GIF
10273,STUB1
54623,PAF1
266625,NDUFA9P1
51727,CMPK1
79071,ELOVL6
6580,SLC22A1
259,AMBP
56654,NPDC1
5531,PPP4C
337976,KRTAP20-2
348378,FAM159A
64746,ACBD3
28947,IGKJ4
8575,PRKRA
51146,A4GNT
,C3ORF55
442920,MIR196B
407043,MIR7-1
23063,WAPAL
283232,TMEM80
390083,OR56A3
143872,ARHGAP42
1201,CLN3
221191,PRSS54
109731405,PDXDC2P
65258,MPPE1
81929,SEH1L
80700,UBXN6
79575,ABHD8
284439,SLC25A42
5655,KLK10
6300,MAPK12
442676,CICP8
,AC008163.4
10487,CAP1
4259,MGST3
6242,RTKN
253782,CERS6
285489,DOK7
10941,UGT2A1
4299,AFF1
9867,PJA2
25957,PNISR
9265,CYTH3
1191,CLU
3359,HTR3A
57161,PELI2
197196,LINC00311
124044,SPATA2L
58191,CXCL16
115950,ZNF653
8801,SUCLG2
,RP11-354K1.1
57396,CLK4
401251,SAPCD1
346653,FAM71F2
57124,CD248
7786,MAP3K12
10965,ACOT2
64223,MLST8
112479,ERI2
5606,MAP2K3
64132,XYLT2
147949,ZNF583
132141,IQCF1
25937,WWTR1
4715,NDUFB9
6347,CCL2
339324,ZNF260
140612,ZFP28
55315,SLC29A3
63874,ABHD4
,RP11-320A16.1
7798,LUZP1
51042,ZNF593
5298,PI4KB
25912,C1ORF43
28869,IGKV6D-41
51802,ASIC5
285659,OR2V2
6838,SURF6
10555,AGPAT2
140465,MYL6B
55002,TMCO3
,AL445384.1
117166,WFIKKN1
404281,YY2
80712,ESX1
9459,ARHGEF6
645423,SLC25A51P2
1429,CRYZ
2752,GLUL
1849,DUSP7
4258,MGST2
3305,HSPA1L
28600,TRBV6-7
54836,BSPRY
84293,FAM213A
442905,MIR337
84342,COG8
79786,KLHL36
54785,C17ORF59
6827,SUPT4H1
9545,RAB3D
192217,OXCT2P1
,RP11-744H18.1
284618,RUSC1-AS1
339512,CCDC190
100271715,ARHGEF33
388962,BOLA3
1261,CNGA3
84639,IL1F10
9262,STK17B
339883,C3ORF35
1237,CCR8
151903,CCDC12
93973,ACTR8
5229,PGGT1B
6500,SKP1
51164,DCTN4
7979,SHFM1
28585,TRBV10-1
100128771,EIF4BP3
8818,DPM2
51759,C9ORF78
25920,NELFB
1645,AKR1C1
1979,EIF4EBP2
119559,SFXN4
3047,HBG1
100422823,MIR4300
91894,C11ORF52
8078,USP5
5554,PRH1
55507,GPRC5D
326625,MMAB
6927,HNF1A
10284,SAP18
100129794,SLC25A21-AS1
123346,HIGD2B
123787,PRSS29P
115509,ZNF689
8383,OR1A1
146853,C17ORF50
1267,CNP
8570,KHSRP
10053,AP1M2
7001,PRDX2
148231,LINC00905
401911,RPL29P33
29997,GLTSCR2
26164,MTG2
1476,CSTB
29934,SNX12
57336,ZNF287
84645,C22ORF23
286557,RBMY1A3P
3357,HTR2B
51365,PLA1A
,AC024132.1
81848,SPRY4
286319,TUSC1
57559,STAMBPL1
53841,CDHR5
1850,DUSP8
5611,DNAJC3
84520,C14ORF142
28414,IGHV3-64
554175,DNM1P33
6898,TAT
6455,SH3GL1
112812,FDX1L
650,BMP2
79913,ACTR5
1417,CRYBB3
8508,NIPSNAP1
,PPP1R2P9
8933,FAM127A
100130017,FTLP10
158381,ATP8B5P
28990,ASTE1
129685,TAF8
64127,NOD2
1949,EFNB3
284361,EMC10
3123,HLA-DRB1
100419068,PNLIPP1
8125,ANP32A
84301,DDI2
388595,TMEM82
284729,ESPNP
56181,MTFR1L
2701,GJA4
200014,CC2D1B
55631,LRRC40
,SEP15
338391,HIST2H2BB
284485,RIIAD1
127579,DCST2
1942,EFNA1
440695,ETV3L
50848,F11R
1805,DPT
462,SERPINC1
79762,C1ORF115
359948,IRF2BP2
400941,LINC00487
285051,C2ORF61
284948,SH2D6
28884,IGKV2D-26
28904,IGKV1D-8
645367,GGT8P
80775,TMEM177
100288897,FAR2P3
57405,SPC25
10152,ABI2
131474,CHCHD4
152098,ZCWPW2
,AC117444.1
51300,TIMMDC1
347689,SOX2-OT
57110,HRASLS
131540,ZDHHC19
84179,MFSD7
51274,KLF3
442775,RAC1P2
174,AFP
10855,HPSE
10252,SPRY1
79804,HAND2-AS1
441054,C4ORF47
689,BTF3
648000,RPL7P23
677765,SCARNA18
340069,FAM170A
,C5ORF48
497189,TIFAB
100127922,SUMO2P6
29116,MYLIP
3012,HIST1H2AE
7754,ZNF204P
5863,RGL2
79694,MANEA
23658,LSM5
346288,SEPTIN14
,AC006001.1
9551,ATP5J2
64418,TMEM168
231,AKR1B1
100134713,NDUFB2-AS1
28560,TRBV27
154754,PRSS3P2
28622,TRBJ2-7
,AC008060.7
55246,CCDC25
6917,TCEA1
28957,MRPS28
2592,GALT
51010,EXOSC3
9630,GNA14
,RP11-307E17.8
,RP11-86L19.2
402374,OR13D3P
9355,LHX2
23511,NUP188
84814,PPAPDC3
100132159,CALML3-AS1
84457,PHYHIPL
51008,ASCC1
101929590,NRG3-AS1
118663,BTBD16
101,ADAM8
399888,FAM180B
256144,OR4C3
91703,ACY3
341032,C11ORF53
79671,NLRX1
,RP11-713P17.3
57121,LPAR5
387836,CLEC2A
118430,MUCL1
84872,ZC3H10
160760,PPTC7
338442,HCAR2
1024,CDK8
220115,TPTE2P3
,RP11-597A11.6
28664,TRAV19
84502,JPH4
319138,BNIP3P1
,AL390335.1
93487,MAPK1IP1L
5283,PIGH
246720,DYNLL1P1
8477,GPR65
8554,PIAS1
53346,TM6SF1
51061,TXNDC11
55114,ARHGAP17
27040,LAT
79068,FTO
,RP11-95H3.1
146227,BEAN1
6645,SNTB2
342527,SMTNL2
654346,LGALS9C
125113,KRT222
85294,KRTAP2-4
83900,KRTAP9-3
8405,SPOP
124535,HSF5
388428,AATK-AS1
10966,RAB40B
9063,PIAS2
284293,HMSD
400668,PRSS57
58492,ZNF77
84839,RAX2
400673,VMAC
10781,ZNF266
126075,CCDC159
7568,ZNF20
51398,WDR83OS
79883,PODNL1
100422691,ITGB1P1
401904,RPL23AP2
81931,ZNF93
,CTC-457E21.5
,AC092329.1
23354,HAUS5
79760,GEMIN7
9622,KLK4
79149,ZSCAN5A
147948,ZNF582
147685,C19ORF18
30813,VSX1
63905,MANBAL
57403,RAB22A
140685,ZBTB46
54345,SOX18
10215,OLIG2
150084,IGSF5
1409,CRYAA
51816,CECR1
91219,ABHD17AP5
1343,COX6B1P3
10478,SLC25A17
100129464,CXORF28
1968,EIF2S3
326341,SSXP3
55906,ZC4H2
645974,PABPC1L2B
,RP13-228J13.1
6845,VAMP7
90655,TGIF2LY
100874287,TSPY24P
200149,TUBB8P6
27249,MMADHC
402134,KRT8P25
64393,ZMAT3
339970,GCOM2
157376,FER1L6-AS2
,RP11-163O19.10
81316,OR4A7P
5893,RAD52
,RP11-603B24.1
,RP11-170L3.7
284406,ZFP82
49860,CRNN
51738,GHRL
2852,GPER1
114897,C1QTNF1
9592,IER2
10521,DDX17
378925,RNF148
55035,NOL8
10569,SLU7
28452,IGHV3-7
51807,TUBA8
9521,EEF1E1
728430,FAM90A20P
286101,ZNF252P
79955,PDZD7
390212,GPR152
84926,SPRYD3
9529,BAG5
,AC107982.4
200315,APOBEC3A
84679,SLC9A7
6206,RPS12
55572,FOXRED1
653720,GOLGA8M
100422960,MIR3179-1
64282,PAPD5
7841,MOGS
,RP11-497H16.6
,NOL5BP
3201,HOXA4
3441,IFNA4
442429,EEF1DP2
65003,MRPL11
1543,CYP1A1
8851,CDK5R1
9762,LZTS3
60489,APOBEC3G
169981,SPIN3
633,BGN
81562,LMAN2L
,RP11-894J14.5
157983,C9ORF66
149563,C1ORF64
9039,UBA3
51554,ACKR4
286827,TRIM59
153769,SH3RF2
2172,FABP6
5089,PBX2
221496,LEMD2
,RP11-203I2.1
89846,FGD3
55342,STRBP
1355,COX15
390037,OR52I1
119687,OR51A7
387763,C11ORF96
3821,KLRC1
9051,PSTPIP1
55617,TASP1
84557,MAP1LC3A
438,ASMT
276,AMY1A
160287,LDHAL6A
4358,MPV17
200895,DHFRL1
168474,SEPHS1P1
55312,RFK
79703,C11ORF80
220429,CTAGE10P
8451,CUL4A
,RP11-332E19.2
6124,RPL4
10573,MRPL28
23051,ZHX3
128486,FITM2
389856,USP27X
5876,RABGGTB
171423,PDIA3P1
57018,CCNL1
101929198,ATP13A4-AS1
23259,DDHD2
23283,CSTF2T
10534,SSSCA1
100126313,MIR744
126306,JSRP1
79991,OBFC1
127700,OSCP1
2672,GFI1
6703,SPRR2D
,IFRG15
130106,CIB4
79663,HSPBAP1
257313,UTS2B
391723,HELT
84321,THOC3
221710,SMIM13
11270,NRM
80741,LY6G5C
55033,FKBP14
51314,NME8
,RP11-274B21.3
51280,GOLM1
347273,MURC
57089,ENTPD7
,CTD-2026G22.1
85016,C11ORF70
3703,STT3A
51290,ERGIC2
,RP11-415I12.2
83591,THAP2
79158,GNPTAB
4081,MAB21L1
9578,CDC42BPB
55505,NOP10
,CTD-2611K5.5
79567,FAM65A
9526,MPDU1
339344,MYPOP
7335,UBE2V1
100505929,C21ORF37
2781,GNAZ
6998,TDGF1P3
84614,ZBTB37
95,ACY1
7134,TNNC1
10090,UST
3916,LAMP1
,CTD-3064H18.4
64073,C19ORF33
3170,FOXA2
140597,TCEAL2
100270870,RPS7P7
51440,HPCAL4
57604,KIAA1456
,RP11-574M7.2
,C17ORF103
79166,LILRP2
6721,SREBF2
,RP11-181C3.1
79971,WLS
152756,FAM218A
10309,CCNO
7172,TPMT
27244,SESN1
9827,RGP1
51222,ZNF219
1773,DNASE1
9135,RABEP1
80233,C17ORF70
162993,ZNF846
390916,NUDT19
80199,FUZ
140462,ASB9
51011,FAHD2A
28866,IGKV1OR2-3
54898,ELOVL2
285753,CEP57L1
5532,PPP3CB
23647,ARFIP2
4331,MNAT1
255189,PLA2G4F
,RP11-671M22.4
,AC126365.1
2629,GBA
54429,TAS2R5
388272,C16ORF87
9075,CLDN2
7905,REEP5
162605,KRT28
22858,ICK
51106,TFB1M
10221,TRIB1
8555,CDC14B
,RP11-597A11.4
8755,ADAM6
3658,IREB2
54879,ST7L
2920,CXCL2
,AC010376.1
9278,ZBTB22
441150,C6ORF226
51259,TMEM216
3855,KRT7
25895,METTL21B
10818,FRS2
1241,LTB4R
1396,CRIP1
50506,DUOX2
80301,PLEKHO2
51333,ZNF771
79191,IRX3
284029,LINC00324
2886,GRB7
11325,DDX42
439921,MXRA7
116729,PPP1R27
284266,SIGLEC15
5366,PMAIP1
,CTD-2192J16.15
170958,ZNF525
6919,TCEA2
94009,SERHL
406938,MIR146A
6497,SKI
4118,MAL
51657,STYXL1
2670,GFAP
6209,RPS15
23007,PLCH1
162517,FBXO39
5281,PIGF
150554,YWHAZP2
4241,MELTF
55300,PI4K2B
9685,CLINT1
57179,KIAA1191
5533,PPP3CC
9632,SEC24C
221091,LRRN4CL
10068,IL18BP
486,FXYD2
29110,TBK1
5228,PGF
3503,IGHG4
56924,PAK6
6760,SS18
158833,AWAT1
5030,P2RY4
284106,CISD3
391117,OR10J2P
2859,GPR35
143888,KDELC2
100302195,MIR320C2
528,ATP6V1C1
246181,AKR7L
9852,EPM2AIP1
79930,DOK3
3139,HLA-L
441251,SPDYE7P
9046,DOK2
10809,STARD10
28387,IGHV5-78
390660,ADAMTS7P1
400578,KRT16P2
,AC138761.1
,RP6-105D16.1
79979,TRMT2B
7188,TRAF5
,AC008268.2
7348,UPK1B
79876,UBA5
10333,TLR6
,AC008836.1
23743,BHMT2
100507436,MICA
106478960,CYP2AC1P
100133005,RASA4DP
56647,BCCIP
79733,E2F8
79294,OR4C7P
330,BIRC3
,RP11-525E9.1
54934,KANSL2
3892,KRT86
79774,GRTP1
390539,OR4N3P
78995,C17ORF53
51181,DCXR
7087,ICAM5
388531,RGS9BP
163131,ZNF780B
114336,CGB2
337966,KRTAP6-1
6598,SMARCB1
1727,CYB5R3
9104,RGN
11152,WDR45
64663,SPANXC
9024,BRSK2
387921,NHLRC3
126789,PUSL1
401250,MCCD1
154043,CNKSR3
,FAM35DP
2526,FUT4
79923,NANOG
28667,TRAV16
594855,CPLX3
26189,OR1A2
146691,TOM1L2
3838,KPNA2
79171,RBM42
692086,SNORD17
54069,MIS18A
127428,TCEANC2
5534,PPP3R1
29941,PKN3
728558,ENTPD1-AS1
4601,MXI1
399814,C10ORF120
283349,RASSF3
54985,HCFC1R1
342892,ZNF850
400720,ZNF772
65991,FUNDC2
388699,LINC00302
130617,ZFAND2B
51056,LAP3
6781,STC1
4702,NDUFA8
256297,PTF1A
,RP11-25I15.1
51561,IL23A
100033818,SNORD115-44
6236,RRAD
388503,C3P1
81479,OR11I1P
51307,FAM53C
388585,HES5
10459,MAD2L2
7133,TNFRSF1B
11330,CTRC
400746,NCMAP
378807,CATSPER4
,C1ORF172
84217,ZMYND12
8704,B4GALT2
51060,TXNDC12
1718,DHCR24
55225,RAVER2
2633,GBP1
6273,S100A2
6232,RPS27
51043,ZBTB7B
100527963,PMF1-BGLAP
128367,OR10X1
6375,XCL1
127124,ATP6V1G3
441931,VN1R17P
7781,SLC30A3
130557,ZNF513
3523,IGKV3OR2-268
28882,IGKV2D-29
51601,LIPT1
129530,LYG1
8440,NCK2
,AC018804.6
130074,FAM168B
26645,OR7E28P
940,CD28
165100,C2ORF57
250,ALPP
,AC096574.4
10354,HMGB1P5
64343,AZI2
7342,UBP1
4336,MOBP
10293,TRAIP
7866,IFRD2
80335,WDR82
644063,HNRNPKP4
,RP11-40M23.1
29114,TAGLN3
100862662,ALDH1L1-AS2
,RP11-71N10.1
131920,TMEM207
2814,GP5
22872,SEC31A
728710,FAM177A1P1
59067,IL21
201799,TMEM154
8988,HSPB3
7025,NR2F1
6879,TAF7
348938,NIPAL4
54974,THG1L
345462,ZNF879
3400,ID4
9753,ZSCAN12
3120,HLA-DQB2
54209,TREM2
54210,TREM1
442216,RPS17P5
,RP11-184C23.4
441212,RP9P
51142,CHCHD2
64940,STAG3L4
4191,MDH2
1021,CDK6
646282,AZGP1P1
8985,PLOD3
100271927,RASA4B
26958,COPG2
28608,TRBV5-7
28566,TRBV21-1
,FAM115B
203100,HTRA4
4956,ODF1
9166,EBAG9
,RP11-54D18.3
6619,SNAPC3
6959,TRBV21OR9-2
,BX088651.1
,RP11-262H14.1
,RP11-262H14.7
,RP11-149F8.3
595135,PGM5P2
286380,FOXD4L3
,RP11-213G2.3
85365,ALG2
493913,PAPPA-AS1
90678,LRSAM1
7270,TTF1
138311,FAM69B
389812,LCN15
10529,C10ORF113
100652748,TIMM23B
259230,SGMS1
693190,MIR605
3087,HHEX
403,ARL3
338567,KCNK18
118472,ZNF511
196743,PAOX
440023,KRTAP5-6
390053,OR52A4
282763,OR51B5
26297,SERGEF
144106,ST13P5
120237,DBX1
1642,DDB1
220047,CCDC83
100288346,NCAM1-AS1
114902,C1QTNF5
26541,OR10D1P
283160,OR8D2
84318,CCDC77
2026,ENO2
344729,OR7E140P
25875,LETMD1
121549,ASCL4
10186,LHFP
690,BTF3P11
1661,DHX9P1
91875,TTC5
84659,RNASE7
28752,TRAJ3
9985,REC8
641371,ACOT1
161176,LINC00341
28428,IGHV3-41
727914,BMS1P16
771,CA12
123591,C15ORF27
23102,TBC1D2B
1143,CHRNB4
59274,MESDC1
,ADAMTS7P2
145864,HAPLN3
390664,C1QTNF8
10101,NUBP2
7755,ZNF205
56061,UBFD1
5261,PHKG2
,RP11-42I10.1
100130958,SYCE1L
2027,ENO3
147015,DHRS13
201299,RDM1
388372,CCL4L1
353288,KRT26
8686,KRT41P
284116,KRT42P
10900,RUNDC3A
162540,SPPL2C
6909,TBX2
90799,CEP95
30850,CDR2L
7050,TGIF1
1991,ELANE
26517,TIMM13
126295,ZNF57
4298,MLLT1
8192,CLPP
284427,SLC25A41
10382,TUBB4A
6370,CCL25
84330,ZNF414
126068,ZNF441
26017,FAM32A
100421129,IFNL3P1
1098,CEACAMP10
,AC018755.16
80110,ZNF614
,CTD-2620I22.3
,AC010492.4
7137,TNNI3
84787,SUV420H2
92675,DTD1
26765,SNORD12C
150094,SIK1
128989,TANGO2
1416,CRYBB2P1
27128,CYTH4
23467,NPTXR
150350,ENTHD1
425054,VCX3B
170082,TCEANC
,BX842568.4
54328,GPR173
28986,MAGEH1
64219,PJA1
79836,LONRF3
2158,F9
574509,MIR513A1
728458,OPN1MW2
6134,RPL10
90665,TBL1Y
8653,DDX3Y
6702,SPRR2C
9686,VGLL4
,RP11-16E18.1
5213,PFKM
5502,PPP1R1A
150928,PTMAP5
,RP11-434O22.1
399664,MEX3D
,CTB-52I2.4
399474,TMEM200B
84455,EFCAB7
79679,VTCN1
84163,GTF2IRD2
693180,MIR595
63951,DMRTA1
138065,RNF183
,CTD-2561J22.2
90317,ZNF616
5335,PLCG1
8517,IKBKG
51621,KLF13
51318,MRPL35
100506994,PTPRG-AS1
6690,SPINK1
10106,CTDSP2
400506,KNOP1
8526,DGKE
9382,COG1
150274,HSCB
729408,GAGE2D
64097,EPB41L4A
89839,ARHGAP11B
51073,MRPL4
23266,ADGRL2
359774,DAP3P2
9941,EXOG
10098,TSPAN5
401207,C5ORF63
2870,GRK6
221303,FAM162B
80173,IFT74
158293,FAM120AOS
51703,ACSL5
8538,BARX2
,RP11-834C11.4
28689,TRAV4
55692,LUC7L
126549,ANKLE1
56929,FEM1C
6477,SIAH1
4968,OGG1
345193,LRIT3
5350,PLN
387104,SOGA3
10171,RCL1
91316,GUSBP11
23170,TTLL12
10549,PRDX4
7037,TFRC
5555,PRH2
3049,HBQ1
79086,SMIM7
81553,FAM49A
55198,APPL2
29035,C16ORF72
4616,GADD45B
81465,OR2L6P
441027,TMEM150C
4888,NPY6R
326310,RPL7AP6
30812,SOX8
6560,SLC12A4
57419,SLC24A3
2273,FHL1
4204,MECP2
116442,RAB39B
5192,PEX10
79140,CCDC28B
27022,FOXD3
92749,DRC1
6233,RPS27A
23559,WBP1
,AC093616.4
55032,SLC35A5
3381,IBSP
135458,HUS1B
5304,PIP
57494,RIMKLB
10219,KLRG1
27030,MLH3
124220,ZG16B
283953,TMEM114
3858,KRT10
10403,NDC80
2354,FOSB
653399,GSTTP2
,AC005562.1
7483,WNT9A
,RP11-758I14.3
23398,PPWD1
,PPP1R2P3
9329,GTF3C4
90952,ESAM
266722,HS6ST3
3735,KARS
2118,ETV4
57132,CHMP1B
10226,PLIN3
,RP11-439E19.3
7915,ALDH5A1
387032,ZKSCAN4
346525,OR2A12
3301,DNAJA1
51162,EGFL7
51202,DDX47
,AC009120.4
286753,TUSC5
9842,PLEKHM1
255061,TAC4
3537,IGLC1
389376,SFTA2
100526835,FPGT-TNNI3K
53918,PELO
8645,KCNK5
,PRAG1
6251,RSU1
8505,PARG
644022,RPL22P19
60490,PPCDC
247,ALOX15B
7320,UBE2B
9477,MED20
53826,FXYD6
3038,HAS3
27349,MCAT
100421340,FNDC3CP
27352,SGSM3
9865,TRIL
7027,TFDP1
10972,TMED10
1734,DIO2
51195,RAPGEFL1
2538,G6PC
51295,ECSIT
2182,ACSL4
,RP3-406P24.1
27246,RNF115
9022,CLIC3
,C11ORF82
3251,HPRT1
8872,CDC123
9873,FCHSD2
2885,GRB2
5538,PPT1
,RP11-466L17.1
64858,DCLRE1B
824,CAPN2
201562,PTPLB
246175,CNOT6L
3313,HSPA9
401331,RASA4CP
23555,TSPAN15
115399,LRRC56
5148,PDE6G
199692,ZNF627
54045,IMMTP1
89781,HPS4
340591,CA5BP1
959,CD40LG
2787,GNG5
100124535,SNORA36C
100287718,ANKRD66
4602,MYB
84296,GINS4
286144,TRIQK
55064,SPATA6L
2022,ENG
219670,ENKUR
55361,PI4K2A
84447,SYVN1
4723,NDUFV1
871,SERPINH1
390323,OR6C75
1337,COX6A1
90673,PPP1R3E
4775,NFATC3
10209,EIF1
645688,RPL12P38
51529,ANAPC11
2639,GCDH
51507,RTFDC1
150082,LCA5L
,AP001631.10
84941,HSH2D
64766,S100PBP
2646,GCKR
3008,HIST1H1E
3647,EIF3EP1
39,ACAT2
652489,SUMO2P3
64101,LRRC4
,RP11-85O21.2
,AC105339.2
172,AFG3L1P
29,ABR
6426,SRSF1
57677,ZFP14
100506334,LINC00649
4520,MTF1
4352,MPL
403314,APOBEC4
,RP11-723O4.6
85480,TSLP
29964,PRICKLE4
23506,GLTSCR1L
26589,MRPL46
,RP11-326K13.2
9466,IL27RA
91442,C19ORF40
388567,ZNF749
140856,SCP2D1
23208,SYT11
403273,OR5H14
1627,DBN1
60487,TRMT11
80142,PTGES2
91452,ACBD5
5702,PSMC3
4236,MFAP1
3294,HSD17B2
94027,CGB7
163859,SDE2
83752,LONP2
9997,SCO2
7780,SLC30A2
10022,INSL5
632,BGLAP
1465,CSRP1
55435,AP1AR
404672,GTF2H5
,ZNF767
3442,IFNA5
138948,DBH-AS1
112817,HOGA1
119395,CALHM3
6291,SAA4
219541,MED19
29127,RACGAP1
144501,KRT80
8881,CDC16
79228,THOC6
283932,FBXL19-AS1
51647,FAM96B
100528020,FAM187A
284415,VSTM1
441818,WBP11P1
55905,RNF114
,KB-67B5.12
8862,APLN
79594,MUL1
10691,GMEB1
100130557,NFYC-AS1
117157,SH2D1B
150946,GAREML
90624,LYRM7
548321,FAM27A
8559,PRPF18
51207,DUSP13
222,ALDH3B2
5985,RFC5
23250,ATP11A
10942,PRSS21
124976,SPNS2
1453,CSNK1D
79735,TBC1D17
84747,UNC119B
375,ARF1
84922,FIZ1
23142,DCUN1D4
10111,RAD50
11335,CBX3
,RP11-87H9.3
2965,GTF2H1
54733,SLC35F2
29087,THYN1
,CTB-167G5.5
6158,RPL28
23780,APOL2
126969,SLC44A3
2034,EPAS1
10322,SMYD5
56913,C1GALT1
389827,TMEM8C
10771,ZMYND11
4360,MRC1
120528,CYCSP25
55652,SLC48A1
246777,SPESP1
3965,LGALS9
91608,RASL10B
641339,ZNF674
126755,LRRC38
8659,ALDH4A1
8073,PTP4A2
6421,SFPQ
343035,RD3
80304,C2ORF44
,AC074391.2
8520,HAT1
100418792,KRT18P54
728723,ZBED3-AS1
1452,CSNK1A1
8358,HIST1H3B
1577,CYP3A5
401427,OR2A7
169200,TMEM64
11318,GPR182
144811,LACC1
2353,FOS
26175,TMEM251
767562,SNORD113-2
51550,CINP
,RP11-51L5.7
54495,TMX3
126541,OR10H4
55900,ZNF302
10047,CST8
24140,FTSJ1
100131971,RPS26P54
8552,INE1
6248,RSC1A1
79639,TMEM53
6282,S100A11
7391,USF1
64284,RAB17
693152,MIR567
53407,STX18
153218,SPINK13
79897,RPP21
2631,GBAS
,RABL5
403219,OR7E157P
57704,GBA2
83856,FSD1L
2681,GGTA1P
79946,C10ORF95
3992,FADS1
51729,WBP11
114785,MBD6
79711,IPO4
9240,PNMA1
767591,SNORD114-13
23251,KIAA1024
5595,MAPK3
23210,JMJD6
54850,FBXL12
9524,TECR
147664,ERVV-1
54102,CLIC6
266747,RGL4
83,ACTG1P10
9130,FAM50A
,RP11-584P21.2
9813,EFCAB14
4722,NDUFS3
255649,OOSP1
163049,ZNF791
,RP11-344N17.3
55332,DRAM1
645173,RPS2P48
4007,PRICKLE3
54707,GPN2
60313,GPBP1L1
4898,NRD1
54987,C1ORF123
83941,TM2D1
84938,ATG4C
5877,RABIF
22924,MAPRE3
56969,RPL23AP32
55654,TMEM127
151507,MSL3P1
768239,PSAPL1
256309,CCDC110
134553,C5ORF24
79034,C7ORF26
54784,ALKBH4
6742,SSBP1
58483,LINC00474
57109,REXO4
,RP11-428P16.2
118813,ZFYVE27
390205,LRRC10B
117245,HRASLS5
254225,RNF169
23621,BACE1
2784,GNB3
254783,OR6C74
196383,RILPL2
51234,EMC4
57465,TBC1D24
100873571,RNA5-8SP2
388323,GLTPD2
8678,BECN1
10272,FSTL3
51293,CD320
55957,LIN37
374899,ZNF829
341,APOC1
574495,MIR522
6385,SDC4
6780,STAU1
,AP000322.53
7122,CLDN5
55787,TXLNG
,RP11-85L21.6
80010,RMI1
80178,C16ORF59
55374,TMCO6
30815,ST6GALNAC6
51559,NT5DC3
10961,ERP29
282706,DAOA-AS1
283994,LINC00868
8209,C21ORF33
23439,ATP1B4
,WI2-3658N16.1
9442,MED27
8796,SCEL
283635,FAM177A1
93323,HAUS8
29980,DONSON
90326,THAP3
51154,MRTO4
,RP11-442N24__B.1
1296,COL8A2
5872,RAB13
